# Русско-хинди словарь, построенный на основе многоязычной базы данных "Универсальный словарь концептов"
# Слова и глоссы хинди взяты из ворднета хинди http://www.cfilt.iitb.ac.in/wordnet/webhwn/ и словаря CFILT UWD
# Выкладывается под GPL and CC-BY-SA-NC
# Вячеслав Диконов <sdiconov@mail.ru>
#
# This file contains a Russian-Hindi dictionary derived from the "Universal Dictionary of Concepts" database
# Hindi words and glosses come from the Hindi Wordnet http://www.cfilt.iitb.ac.in/wordnet/webhwn/ and CFILT UW dictionary
# It is available under GPL and CC-BY-SA-NC licenses
# Viacheslav Dikonov <sdiconov@mail.ru>
#
руандиец	n,мужск	रवांडन	A NATIVE OR INHABITANT OF RWANDA	
руандийский	a	रवांडन	OF OR PERTAINING TO RWANDA	
рубанок	n,мужск	रंदा, विमान	A CARPENTER'S HAND TOOL WITH AN ADJUSTABLE BLADE FOR SMOOTHING OR SHAPING WOOD	
рубашка	n,женск	कमीज, कमीज्, शर्ट	A GARMENT WORN ON THE UPPER HALF OF THE BODY	
рубеж	n,мужск	अंतरराष्ट्रीय सीमा	AN INTERNATIONAL BOUNDARY OR THE AREA (OFTEN FORTIFIED) IMMEDIATELY INSIDE THE BOUNDARY	
рубидий	n,мужск	रुबिडियम	A SOFT SILVERY METALLIC ELEMENT OF THE ALKALI METAL GROUP	
рубин	n,мужск	अरुण	A TRANSPARENT DEEP RED VARIETY OF CORUNDUM	
рубин	n,мужск	गहरा लाल रंग, रूबी, लाल	A TRANSPARENT PIECE OF RUBY THAT HAS BEEN CUT AND POLISHED AND IS VALUED AS A PRECIOUS GEM	
рубиновый	a	रक्तवर्णी, रक्तिम, लाल, लोहित, सुर्ख	OF A COLOR AT THE END OF THE COLOR SPECTRUM (NEXT TO ORANGE)	
рубить	v	काट डालना, टैक्सी चलाना, ठठकना, मारना, सहन करना	CUT WITH A HACKING TOOL	
рубль	n,мужск	रूबल, रूबल्	THE BASIC UNIT OF MONEY IN RUSSIA	
рубрика	n,женск	अनुष्ठान-निर्देश, टिप्पणी, निर्देश, शीर्षक, सुर्खी	AN EXPLANATION OR DEFINITION OF AN OBSCURE WORD IN A TEXT	
рубрика	n,женск	सुरखी	A TITLE OR HEADING THAT IS PRINTED IN RED OR IN A SPECIAL TYPE	
рубчик	n	काड्राय	A CUT PILE FABRIC WITH VERTICAL RIBS	
ругательный	a	कटु आलोचनापूर्ण	MARKED BY HARSHLY ABUSIVE CRITICISM	
ругательство	n,средн	अश्लील भाषा, अश्लील व्यवहार, अश्लीलता, गाली, बेशर्मी	AN OFFENSIVE OR INDECENT WORD OR PHRASE	
ругать	v	धिक्कारना, भला-बुरा कहना	SPREAD NEGATIVE INFORMATION ABOUT	
руда	n,женск	कच्ची धातु	A MINERAL THAT CONTAINS METAL THAT IS VALUABLE ENOUGH TO BE MINED	
рудимент	n,мужск	प्राथमिक ज्ञान	THE REMAINS OF A BODY PART THAT WAS FUNCTIONAL AT AN EARLIER STAGE OF LIFE	
рудиментарный	a	अर्धविकसित, अल्पविकसित, अवशेषी	NOT FULLY DEVELOPED IN MATURE ANIMALS	
Рудра	n	रुद्र देवता	father of the storm gods Marut	
ружейник	n,мужск	बंदुक बनाने वाला, बंदुक बनाने वाल्	SOMEONE WHO MAKES OR REPAIRS GUNS	
руина	n,женск	खँडहर	A RUINED BUILDING	
рука	n,женск	कर, हस्त	A HUMAN LIMB;THE (PREHENSILE) EXTREMITY OF THE SUPERIOR LIMB	
рука	n,женск	टुकड़ी, बाहु, शाखा	A HUMAN LIMB	
рука	n,женск	हथियार	ANY PROJECTION THAT IS THOUGHT TO RESEMBLE A HUMAN ARM	
рука	n,женск	हाथ	THE (PREHENSILE) EXTREMITY OF THE SUPERIOR LIMB;A HUMAN LIMB	
рукав	n,мужск	आवरण, आवरण-नली, आस्तीन	THE PART OF A GARMENT THAT IS ATTACHED AT THE ARMHOLE AND THAT PROVIDES A CLOTH COVERING FOR THE ARM	
рукав	n,мужск	उपखाड़ी, उपखाड़्, प्रवेशिका	AN ARM OFF OF A LARGER BODY OF WATER (OFTEN BETWEEN ROCKY HEADLANDS)	
рукав	n,мужск	उप-नदी, उप-नद्, शाखा	A STREAM OR RIVER CONNECTED TO A LARGER ONE	
руководитель	n,мужск	आदर्श्, निष्पादक्, प्रशासक, व्याख्या	SOMEONE WHO MANAGES A GOVERNMENT AGENCY OR DEPARTMENT	
руководить	v	चलाना	DIRECT OR CONTROL PROJECTS, BUSINESSES, ETC.	
руководить	v	झुकना, देखभाल करना, प्रवृत होना, सेवा करना	MANAGE OR RUN	
руководить	v	योजना बना, योजना बनाना	PLAN AND DIRECT  (A COMPLEX UNDERTAKING)	
руководить	v	सँभलना	TO EXERCISE EXECUTIVE, ADMINISTRATIVE, AND SUPERVISORY DIRECTION OF	
руководство	n,средн	अगुआई	THE ACTIVITY OF LEADING	
руководство	n,средн	अमल	THE ACT OF GOVERNING	
руководство	n,средн	उपबोधन	SOMETHING THAT PROVIDES DIRECTION OR ADVICE AS TO A DECISION OR COURSE OF ACTION	
руководство	n,средн	कुंजी	SOMETHING THAT OFFERS BASIC INFORMATION OR INSTRUCTION	
руководство	n,средн	निर्देशन	THE ACT OF SETTING AND HOLDING A COURSE	
руководство	n,средн	प्रभारी	THE POSITION OF HEAD	
руководство	n,средн	प्रशासन	THE PERSONS (OR COMMITTEES OR DEPARTMENTS ETC.) WHO MAKE UP A BODY FOR THE PURPOSE OF ADMINISTERING SOMETHING	
руководство	n,средн	मार्गनिर्देश	THE ACT OF MANAGING SOMETHING	
рукомойник	n,мужск	चिलमची	A BASIN FOR WASHING THE HANDS (`WASH-HAND BASIN' IS A BRITISH EXPRESSION)	
рукопись	n,женск	पाण्डुलिपि	THE FORM OF A LITERARY WORK SUBMITTED FOR PUBLICATION;HANDWRITTEN BOOK OR DOCUMENT	
рукопись	n,женск	पांडुलिपि	THE FORM OF A LITERARY WORK SUBMITTED FOR PUBLICATION	
рукопись	n,женск	लिखावट	SOMETHING WRITTEN BY HAND	
рукоплескание	n,средн	ताली	A CLAP OF THE HANDS TO INDICATE APPROVAL	
рукоплескание	n,средн	शाबाशी, शाबाश्, साधुवाद	ENTHUSIASTIC APPROVAL	
рукоплескать	v	सराहना	EXPRESS APPROVAL OF	
рукопожатие	n,средн	हस्तांदोलन	GRASPING AND SHAKING A PERSON'S HAND (AS TO ACKNOWLEDGE AN INTRODUCTION OR TO AGREE ON A CONTRACT)	
рукоятка	n,женск	दस्ता, पकड़, बेंट	THE APPENDAGE TO AN OBJECT THAT IS DESIGNED TO BE HELD IN ORDER TO USE OR MOVE IT	
рукоятка	n,женск	मूठ	THE HANDLE OF A SWORD OR DAGGER;THE APPENDAGE TO AN OBJECT THAT IS DESIGNED TO BE HELD IN ORDER TO USE OR MOVE IT	
рукоятка	n,женск	मूठ्	THE HANDLE OF A SWORD OR DAGGER	
рукоять	n,женск	दस्ता, पकड़, मूठ	THE APPENDAGE TO AN OBJECT THAT IS DESIGNED TO BE HELD IN ORDER TO USE OR MOVE IT	
рулевое колесо	n	चालन चक्र, चालन-चक्र	A HANDWHEEL THAT IS USED FOR STEERING	
рулевой	n,мужск	नाविक	THE PERSON WHO STEERS A SHIP	
рулет	n,мужск	गोला, तालिका, रोल	SMALL ROUNDED BREAD EITHER PLAIN OR SWEET	
рулет	n,мужск	रैप	A SANDWICH IN WHICH THE FILLING IS ROLLED UP IN A SOFT TORTILLA	
рулетка	n,женск	चकरी	GAME EQUIPMENT CONSISTING OF A WHEEL WITH SLOTS THAT IS USED FOR GAMBLING	
рулетка	n,женск	टेप	MEASURING INSTRUMENT CONSISTING OF A NARROW STRIP (CLOTH OR METAL) MARKED IN INCHES OR CENTIMETERS AND USED FOR MEASURING LENGTHS	
рулетка	n,женск	दाँतेदर चक्र, रूलेट	A WHEEL WITH TEETH FOR MAKING A ROW OF PERFORATIONS	
рулон	n,мужск	कपड़े का थान	A ROLL OF CLOTH OR WALLPAPER OF A DEFINITE LENGTH	
руль	n,мужск	चालन चक्र, चालन-चक्र	A HANDWHEEL THAT IS USED FOR STEERING	
руль	n,мужск	सुक्कान	STEERING MECHANISM FOR A VESSEL	
румб	n,мужск	बिन्दु	ANY OF 32 HORIZONTAL DIRECTIONS INDICATED ON THE CARD OF A COMPASS	
румпель	n,мужск	सुक्कान	STEERING MECHANISM FOR A VESSEL	
Румыния	n,женск	रोमेनिया	A BALKAN REPUBLIC IN SOUTHEASTERN EUROPE	
румынский	a	रूमानियाई	OF OR RELATING TO OR CHARACTERISTIC OF THE COUNTRY OF ROMANIA OR ITS PEOPLE OR LANGUAGES	
румяна	n,средн	मेकप, रूज, लाली	MAKEUP CONSISTING OF A PINK OR RED POWDER APPLIED TO THE CHEEKS	
румяный	a	रक्तिम	INCLINED TO A HEALTHY REDDISH COLOR OFTEN ASSOCIATED WITH OUTDOOR LIFE	
рунический	a	रूनी	RELATING TO OR CONSISTING OF RUNES	
рупия	n,женск	रुपय्	THE BASIC UNIT OF MONEY IN MAURITIUS;THE BASIC UNIT OF MONEY IN INDIA;THE BASIC UNIT OF MONEY IN SRI LANKA;THE BASIC UNIT OF MONEY IN PAKISTAN;THE BASIC UNIT OF MONEY IN SEYCHELLES;THE BASIC UNIT OF MONEY IN NEPAL	
русалка	n,женск	जलपरी, जलपर्, मत्स्यकन्या	HALF WOMAN AND HALF FISH	
русский	a	रूसी	OF OR PERTAINING TO OR CHARACTERISTIC OF RUSSIA OR ITS PEOPLE OR CULTURE OR LANGUAGE	
русский	n,мужск	रशियन, रूस वास्, रूसवास्	THE SLAVIC LANGUAGE THAT IS THE OFFICIAL LANGUAGE OF RUSSIA	
русский	n,мужск	रूस वासी, रूसवासी	A NATIVE OR INHABITANT OF RUSSIA	
русский	n,мужск	रूसी	THE SLAVIC LANGUAGE THAT IS THE OFFICIAL LANGUAGE OF RUSSIA;A NATIVE OR INHABITANT OF RUSSIA	
русский язык	n	रशियन, रूस वास्, रूसवास्, रूसी	THE SLAVIC LANGUAGE THAT IS THE OFFICIAL LANGUAGE OF RUSSIA	
рутина	n,женск	दिनचर्या	AN UNVARYING OR HABITUAL METHOD OR PROCEDURE	
рухнуть	v	गिर जाना, यहाँ-वहाँ, समझ में आना	FALL SUDDENLY AND SHARPLY	
ручаться	v	प्रण करना	PROMISE SOLEMNLY AND FORMALLY	
ручеек	n,мужск	छोटी नदी, छोटी नद्, नदिका	A SMALL STREAM	
ручей	n,мужск	छोटी नदी	A SMALL STREAM;A NATURAL STREAM OF WATER SMALLER THAN A RIVER (AND OFTEN A TRIBUTARY OF A RIVER)	
ручей	n,мужск	छोटी नद्	A NATURAL STREAM OF WATER SMALLER THAN A RIVER (AND OFTEN A TRIBUTARY OF A RIVER)	
ручей	n,мужск	धार, नदिका	A SMALL STREAM	
ручка	n	कलम	A WRITING IMPLEMENT WITH A POINT FROM WHICH INK FLOWS	
ручка	n	दस्ता, पकड़, बेंट, मूठ	THE APPENDAGE TO AN OBJECT THAT IS DESIGNED TO BE HELD IN ORDER TO USE OR MOVE IT	
ручное изделие	n	हस्त कार्य, हस्त कार्य्, हाथ से बानाया हु	A WORK PRODUCED BY HAND LABOR	
ручной	a	प्रायोगिक	INVOLVING ACTIVE PARTICIPATION	
ручной	a	मानव चालित, मानव-चालित, मानवचालित	REQUIRING HUMAN EFFORT	
ручной инструмент	n	हस्त उपकरण, हस्त-उपकरण	a tool used with workers' hands	
ручной насос	n	चाँपाकल	a pump worked by hand	
ручной фонарик	n	टर्च, धमनदीप, मशाल	A LIGHT CARRIED IN THE HAND	
рушиться	v	असफल होना, गिरना	BREAK DOWN OR CRUMBLE	
рыба	n,женск	मछली	ANY OF VARIOUS MOSTLY COLD-BLOODED AQUATIC VERTEBRATES USUALLY HAVING SCALES AND BREATHING THROUGH GILLS;THE FLESH OF FISH USED AS FOOD	
рыба	n,женск	मछल्	THE FLESH OF FISH USED AS FOOD	
рыба	n,женск	मत्स्य, मीन	ANY OF VARIOUS MOSTLY COLD-BLOODED AQUATIC VERTEBRATES USUALLY HAVING SCALES AND BREATHING THROUGH GILLS	
рыбак	n,мужск	मछियारा, मछियार्, मछुआ, मछुवा	SOMEONE WHOSE OCCUPATION IS CATCHING FISH	
рыбалка	n,женск	मछली पकड़ना	THE ACT OF SOMEONE WHO FISHES AS A DIVERSION	
рыболов	n,мужск	शिस्तबाज	A FISHERMAN WHO USES A HOOK AND LINE	
рыболовный крючок	n	बंसी का काँटा, बंसी का काँट्	A SHARP BARBED HOOK FOR CATCHING FISH	
рыболовный промысел	n	मच्छीमारी	THE OCCUPATION OF CATCHING FISH FOR A LIVING	
рыболовство	n,средн	मच्छीमारी	THE OCCUPATION OF CATCHING FISH FOR A LIVING	
Рыбы	n	मछली पकड़ना, मीन	THE TWELFTH SIGN OF THE ZODIAC	
рыбы	n	मछली, मीन राशि, मीनराशि	(ASTROLOGY) A PERSON WHO IS BORN WHILE THE SUN IS IN PISCES	
рыбья кость	n	काँटा	a bone of a fish	
рывок	n	अचानक वृद्धि	A SUDDEN AND DECISIVE INCREASE	
рывок	n	कुदान, कूद, छलांग	A LIGHT, SELF-PROPELLED MOVEMENT UPWARDS OR FORWARDS	
рывок	n	तेज दौड़	A QUICK RUN	
рыгать	v	डकार लेना, डकारना	EXPEL GAS FROM THE STOMACH	
рыдание	n	रोने के दौर्	A FIT OF WEEPING	
рыдать	v	सिसकना	WEEP CONVULSIVELY	
рыжеватый	a	कपिल, पीलापन लिये भूरा	OF A LIGHT BROWN TO BROWNISH ORANGE COLOR	
рыжеватый	a	कपिश	(OF HAIR) COLORED A MODERATE REDDISH-BROWN	
рык	n,мужск	उलझन, गाँठ, गुर्राहट, चिड़चिड़ाहट, जाम	A VICIOUS ANGRY GROWL	
рык	n,мужск	गरज	THE SOUND MADE BY A LION	
рыльце	n,средн	वर्तिकाग्र	THE APICAL END OF THE STYLE WHERE DEPOSITED POLLEN ENTERS THE PISTIL	
рынок	n,мужск	बाजार	AN AREA IN A TOWN WHERE A PUBLIC MERCANTILE ESTABLISHMENT IS SET UP;A MARKETPLACE WHERE GROCERIES ARE SOLD;THE CUSTOMERS FOR A PARTICULAR PRODUCT OR SERVICE	
рынок	n,мужск	मण्डी	A MARKETPLACE WHERE GROCERIES ARE SOLD	
рынок	n,мужск	हाट	THE WORLD OF COMMERCIAL ACTIVITY WHERE GOODS AND SERVICES ARE BOUGHT AND SOLD	
рыскание	n,средн	मोड़, विचलन	AN ERRATIC DEFLECTION FROM AN INTENDED COURSE	
рысканье	n	मोड़, विचलन	AN ERRATIC DEFLECTION FROM AN INTENDED COURSE	
рыскать	v	चहलकदमी करना, शिकार के लिये दबे-पाँव घूमना, संदिग्ध ढंग से घूमना	MOVE ABOUT IN OR AS IF IN A PREDATORY MANNER	
рысь	n,женск	तेंदुआ	SHORT-TAILED WILDCATS WITH USUALLY TUFTED EARS	
рысь	n,женск	दौड़	A SLOW PACE OF RUNNING	
рытвина	n,женск	जलज गर्तिका, सड़क का गड्ढा, सड़क का गड्ढ्	A PIT OR HOLE PRODUCED BY WEAR OR WEATHERING (ESPECIALLY IN A ROAD SURFACE)	
рыть	v	खनना	TO FORM BY REMOVING EARTH	
рыть	v	खोजना, खोज्, गहन शोध, गहन शोध करना	TURN UP, LOOSEN, OR REMOVE EARTH	
рыть	v	जड़ पकड़ना, जड़ पकड़्, ढूँढ निकालना, थूथनी से खोदना, थूथनी से खोद्	DIG WITH THE SNOUT	
рытье	n,средн	खुदाई	THE ACT OF DIGGING	
рыться	v	उथल-पुथल करते हुए खोज्	SEARCH HAPHAZARDLY	
рыться	v	खदेड़ द्ना, खोदना, थूथनी से खोदना, निकाल बाहर करना, बुरी तरह से हराना	DIG WITH THE SNOUT	
рыцарский	a	उदात्त	BEING ATTENTIVE TO WOMEN LIKE AN IDEAL KNIGHT	
рыцарство	n	नाइट की उपाधि	ARISTOCRATS HOLDING THE RANK OF KNIGHT	
рычание	n,средн	उलझन, गाँठ, चिड़चिड़ाहट, जाम	A VICIOUS ANGRY GROWL	
рычание	n,средн	गुर्राहट	THE SOUND OF GROWLING (AS MADE BY ANIMALS);A VICIOUS ANGRY GROWL	
рычать	v	गुर्राना, बड़बड्ॅआना	TO UTTER OR EMIT LOW DULL RUMBLING SOUNDS	
рьяно	adv	उत्साहपूर्वक, सरगर्मी से	IN A ZEALOUS MANNER	
рьяность	n,женск	आवेश, उत्सुकता, औत्सुक्य, जोश, तत्परता	EXCESSIVE FERVOR TO DO SOMETHING OR ACCOMPLISH SOME END	
рьяный	a	उत्साही, सरगर्म	MARKED BY ACTIVE INTEREST AND ENTHUSIASM	
рэк	n	टक्कर, नाशअ, भग्नपोत	A SHIP THAT HAS BEEN DESTROYED AT SEA	
рэк	n	बेकार ढाँचा, भारीभरकम व्यक्ति, भीमकाय वस्तु	A SHIP THAT HAS BEEN WRECKED AND ABANDONED	
рэкет	n,мужск	ठगी, धोखाधड़ी	ENGAGING IN A RACKET	
рэкетир	n,мужск	ठग, ठग्	SOMEONE WHO COMMITS CRIMES FOR PROFIT (ESPECIALLY ONE WHO OBTAINS MONEY BY FRAUD OR EXTORTION)	
